aX,aY,aZ,gX,gY,gZ
-0.440,-0.071,0.838,-8.240,-21.851,3.540
-0.434,-0.039,0.793,-14.893,-19.531,0.793
-0.438,-0.020,0.763,-18.372,-14.099,0.793
-0.437,-0.023,0.751,-17.273,-7.141,4.150
-0.430,-0.032,0.773,-12.634,0.427,8.972
-0.444,-0.051,0.846,-7.263,7.568,12.878
-0.462,-0.082,0.937,-3.113,10.925,15.320
-0.472,-0.101,0.992,-0.671,7.141,14.954
-0.461,-0.103,1.014,0.488,-1.160,11.902
-0.461,-0.080,1.001,0.671,-9.521,7.568
-0.451,-0.044,0.961,0.549,-16.052,4.822
-0.445,-0.022,0.917,0.549,-19.653,4.517
-0.445,-0.026,0.865,-0.183,-19.592,5.859
-0.442,-0.048,0.818,-2.747,-16.357,7.202
-0.438,-0.070,0.782,-5.981,-10.803,7.263
-0.435,-0.070,0.787,-8.728,-3.967,5.432
-0.450,-0.059,0.818,-9.033,2.197,3.967
-0.453,-0.054,0.874,-6.958,5.493,3.662
-0.472,-0.053,0.940,-3.540,4.211,3.357
-0.480,-0.050,0.975,0.671,-0.977,2.441
-0.469,-0.038,0.968,5.493,-8.057,1.648
-0.470,-0.031,0.936,9.827,-14.038,1.038
-0.467,-0.013,0.892,11.047,-16.602,0.671
-0.463,0.005,0.865,9.644,-16.052,1.526
-0.471,0.002,0.835,7.080,-12.878,3.845
-0.461,-0.015,0.808,3.479,-8.789,6.348
-0.458,-0.036,0.800,0.183,-4.333,6.653
-0.460,-0.039,0.820,-2.747,0.488,5.371
-0.463,-0.038,0.856,-4.150,4.150,3.723
-0.471,-0.024,0.909,-3.601,4.578,2.625
-0.473,-0.011,0.952,-1.343,1.709,2.197

-1.762,0.059,0.855,8.240,-9.705,86.731
-1.946,0.067,0.817,3.723,-10.315,86.548
-2.142,0.090,0.785,-4.578,-8.179,83.313
-2.331,0.165,0.806,-14.587,-3.052,79.224
-2.458,0.252,0.895,-20.264,2.502,77.087
-2.465,0.355,0.952,-16.846,6.653,80.322
-2.473,0.437,0.960,-4.639,9.705,91.614
-2.464,0.485,0.931,12.512,10.315,106.018
-2.429,0.469,0.879,26.978,1.648,118.713
-2.356,0.414,0.757,37.415,-19.226,127.197
-2.288,0.368,0.528,48.950,-50.476,130.371
-2.214,0.336,0.240,55.969,-84.045,128.174
-2.124,0.295,-0.084,53.711,-111.694,122.070
-1.996,0.258,-0.409,47.974,-128.723,115.662
-1.751,0.184,-0.696,52.917,-134.949,114.929
-1.437,0.158,-0.883,80.566,-129.089,122.498
-1.105,0.108,-0.868,127.686,-110.046,139.343
-0.705,-0.073,-0.738,172.363,-84.167,158.813
-0.227,-0.271,-0.527,184.875,-57.007,169.739
0.444,-0.510,-0.247,153.870,-29.663,170.776
1.219,-0.726,0.035,94.055,-2.563,160.217
2.165,-0.895,0.459,34.485,33.691,144.592
2.810,-0.999,0.897,8.423,84.839,136.108
3.307,-0.975,1.299,0.549,135.925,128.113
3.815,-0.617,2.036,-1.160,179.932,113.159
4.000,-0.411,2.883,8.606,219.360,91.003
4.000,-0.218,3.499,8.423,242.737,59.753
3.891,0.340,3.996,-9.277,242.004,8.850
3.257,1.073,4.000,-34.790,205.688,-43.701
2.732,1.537,4.000,-60.852,121.277,-67.261
2.488,1.473,3.800,-79.468,6.714,-51.392
2.419,1.054,2.929,-93.323,-104.004,-17.456
2.388,0.536,1.944,-104.248,-188.110,9.399
2.435,0.082,1.104,-100.098,-236.023,26.184
2.300,-0.256,0.505,-75.012,-241.577,36.438
1.974,-0.495,0.183,-35.767,-210.266,42.664
1.593,-0.611,0.140,3.357,-166.931,43.030
1.233,-0.619,0.225,33.630,-129.150,36.255
0.848,-0.582,0.386,46.143,-99.792,22.034
0.487,-0.550,0.443,34.119,-85.876,3.784
0.192,-0.527,0.393,2.380,-85.938,-12.756
-0.081,-0.513,0.263,-33.508,-90.454,-27.405
-0.349,-0.550,0.127,-64.209,-92.346,-39.795
-0.534,-0.584,0.063,-81.482,-88.318,-48.340
-0.701,-0.593,0.069,-80.872,-78.918,-50.842
-0.879,-0.621,0.044,-70.190,-66.101,-48.767
-0.984,-0.617,0.028,-58.044,-51.147,-49.072
-1.182,-0.595,0.019,-44.250,-32.593,-54.871
-1.465,-0.554,-0.027,-34.058,-9.949,-66.040
-1.621,-0.400,0.005,-33.447,11.047,-85.999
-1.783,-0.215,0.105,-40.283,24.475,-108.459
-1.810,-0.144,0.184,-52.124,28.564,-116.394
-1.682,-0.181,0.269,-56.213,31.311,-105.286
-1.655,-0.292,0.363,-43.335,41.870,-85.327
-1.628,-0.401,0.495,-20.630,54.810,-65.430
-1.538,-0.477,0.625,0.000,62.195,-50.415
-1.490,-0.502,0.736,10.681,65.674,-41.992
-1.413,-0.519,0.818,9.460,67.017,-41.321
-1.332,-0.517,0.875,-1.648,61.646,-48.035
-1.207,-0.502,0.879,-16.174,48.950,-61.279
-1.134,-0.406,0.840,-27.222,34.119,-78.613
-1.094,-0.290,0.784,-29.419,16.907,-91.492
-1.042,-0.201,0.684,-21.545,0.549,-92.529
-1.004,-0.140,0.607,-4.944,-9.155,-82.581
-0.978,-0.100,0.554,14.709,-12.939,-67.505
-0.941,-0.087,0.560,30.273,-10.925,-51.147
-0.919,-0.092,0.573,35.400,-5.920,-37.659
-0.851,-0.085,0.624,31.372,-1.953,-30.457
-0.824,-0.064,0.710,24.597,1.892,-28.381
-0.798,-0.060,0.774,18.860,5.066,-26.672
-0.765,-0.060,0.823,16.968,5.615,-24.963
-0.757,-0.121,0.847,21.301,5.188,-22.156
-0.731,-0.173,0.855,29.541,4.883,-19.348
-0.715,-0.210,0.862,38.025,4.211,-18.127
-0.713,-0.229,0.843,42.297,4.089,-17.212
-0.690,-0.233,0.796,38.696,3.723,-18.127
-0.655,-0.213,0.760,27.405,2.991,-22.644
-0.623,-0.170,0.759,12.207,3.723,-28.809
-0.609,-0.128,0.776,-2.258,5.127,-34.363
-0.601,-0.094,0.791,-11.902,5.554,-37.598
-0.590,-0.054,0.807,-15.015,5.005,-38.208
-0.603,-0.040,0.832,-9.888,5.920,-35.217
-0.614,-0.061,0.846,-0.366,7.996,-29.968
-0.627,-0.082,0.845,9.155,7.935,-25.085
-0.624,-0.118,0.822,14.038,5.554,-22.095
-0.612,-0.138,0.779,12.634,3.052,-21.912
-0.597,-0.152,0.747,7.385,0.732,-23.315
-0.579,-0.152,0.722,1.038,-0.122,-24.109
-0.576,-0.149,0.720,-3.967,2.441,-23.743
-0.575,-0.150,0.737,-6.775,7.568,-21.545
-0.576,-0.155,0.764,-6.287,13.428,-18.494
-0.587,-0.157,0.781,-3.784,20.386,-14.893
-0.577,-0.161,0.812,-2.075,25.208,-12.085
-0.568,-0.161,0.855,-1.282,27.344,-10.742
-0.564,-0.175,0.895,-1.038,26.611,-10.925
-0.551,-0.182,0.923,-1.526,21.667,-12.024
-0.548,-0.185,0.932,-1.709,14.526,-14.709
-0.547,-0.163,0.914,-1.892,8.240,-17.395
-0.547,-0.130,0.890,-1.282,3.845,-18.372
-0.546,-0.108,0.866,0.244,2.136,-16.724
-0.547,-0.099,0.841,1.404,3.296,-13.855
-0.542,-0.099,0.823,2.014,6.226,-10.986
-0.538,-0.106,0.818,2.136,10.620,-8.667
-0.537,-0.110,0.841,1.953,15.503,-7.202
-0.542,-0.110,0.886,1.770,18.372,-6.226
-0.547,-0.107,0.946,1.648,17.334,-5.310
-0.555,-0.122,0.976,1.465,12.207,-4.089
-0.554,-0.132,0.983,1.953,5.859,-3.723
-0.559,-0.140,0.974,2.625,-0.366,-4.272
-0.543,-0.131,0.939,2.136,-5.676,-5.432
-0.536,-0.115,0.908,1.465,-8.667,-6.348
-0.530,-0.106,0.870,0.000,-9.460,-6.104
-0.515,-0.100,0.818,-2.686,-10.132,-5.920
-0.505,-0.095,0.767,-5.249,-8.728,-5.859
-0.501,-0.087,0.740,-7.080,-4.333,-5.615
-0.510,-0.079,0.754,-7.324,0.610,-4.944
-0.514,-0.088,0.777,-6.714,3.113,-3.723
-0.512,-0.115,0.805,-5.005,1.953,-1.892
-0.521,-0.161,0.805,-1.038,-1.160,-0.305

-1.828,-0.128,0.764,-16.052,1.709,51.392
-2.010,-0.126,0.766,-2.563,0.916,55.359
-2.171,-0.055,0.793,7.446,1.648,52.551
-2.324,0.054,0.822,11.414,4.639,44.373
-2.470,0.205,0.829,10.071,10.681,34.973
-2.584,0.393,0.800,7.568,19.714,28.687
-2.663,0.576,0.710,8.484,26.062,31.067
-2.707,0.710,0.583,20.752,27.344,46.509
-2.699,0.736,0.435,46.570,24.170,75.073
-2.683,0.625,0.253,80.933,16.602,109.009
-2.553,0.409,0.105,114.319,8.179,134.888
-2.404,0.192,-0.059,136.963,2.075,145.020
-2.247,0.031,-0.241,142.456,-0.549,139.343
-2.070,-0.032,-0.376,132.507,-1.831,124.023
-1.788,-0.105,-0.546,118.896,-4.578,106.812
-1.297,-0.145,-0.757,112.366,-6.470,95.093
-0.628,-0.206,-0.920,121.887,-1.099,95.337
0.114,-0.399,-0.964,150.879,19.531,106.873
0.842,-0.489,-0.719,180.176,55.237,117.371
1.541,-0.488,-0.334,181.335,84.961,121.399
2.427,-0.504,0.040,147.461,99.609,128.967
3.341,-0.608,0.372,85.449,112.427,141.602
3.998,-0.824,0.568,10.193,137.451,143.433
4.000,-0.921,0.818,-51.086,187.927,118.713
4.000,-0.841,1.493,-69.702,258.240,70.740
4.000,-0.428,2.494,-21.912,324.280,15.137
4.000,0.193,3.533,72.449,356.384,-17.517
3.567,0.641,4.000,166.687,322.815,-7.446
2.885,0.797,4.000,231.934,230.103,27.283
2.351,0.755,4.000,238.770,110.840,51.514
1.994,0.641,3.692,168.152,-13.245,43.457
2.088,0.416,2.881,41.687,-131.592,9.705
2.414,0.136,1.969,-91.003,-229.919,-27.161
2.626,-0.153,1.105,-188.782,-290.771,-48.218
2.591,-0.410,0.458,-226.074,-309.021,-47.363
2.304,-0.590,0.053,-199.890,-295.959,-36.438
1.879,-0.672,-0.139,-128.479,-266.174,-23.315
1.457,-0.657,-0.091,-43.640,-229.858,-10.681
1.057,-0.561,0.019,20.386,-197.632,-5.188
0.649,-0.459,0.121,43.945,-173.950,-7.935
0.306,-0.406,0.176,27.222,-155.884,-15.564
0.058,-0.386,0.198,-18.372,-140.503,-25.818
-0.189,-0.444,0.156,-73.181,-125.549,-38.269
-0.478,-0.521,0.054,-119.873,-109.619,-50.659
-0.693,-0.577,-0.035,-147.827,-92.346,-61.340
-0.924,-0.564,-0.096,-152.161,-72.937,-69.641
-1.174,-0.495,-0.116,-134.155,-52.185,-73.730
-1.359,-0.390,0.007,-97.778,-30.945,-73.792
-1.502,-0.317,0.162,-52.795,-15.930,-65.979
-1.540,-0.261,0.293,-16.418,-11.108,-51.147
-1.558,-0.298,0.387,3.540,-11.658,-35.828
-1.550,-0.457,0.365,4.028,-12.573,-28.076
-1.429,-0.608,0.303,-13.977,-11.230,-33.875
-1.343,-0.668,0.256,-38.208,-4.761,-51.636
-1.322,-0.640,0.221,-56.152,11.169,-73.303
-1.256,-0.539,0.221,-65.002,32.043,-90.759
-1.213,-0.406,0.282,-64.758,53.406,-101.196
-1.201,-0.263,0.413,-59.753,73.425,-104.675
-1.196,-0.152,0.585,-53.650,85.388,-101.379
-1.163,-0.118,0.741,-47.424,85.632,-92.773
-1.132,-0.160,0.845,-40.710,80.322,-79.651
-1.104,-0.226,0.935,-36.194,73.425,-68.481
-1.076,-0.274,0.978,-32.654,63.110,-62.317
-1.062,-0.307,0.988,-27.832,52.185,-60.608
-0.998,-0.328,0.952,-22.034,40.161,-62.012
-0.919,-0.311,0.890,-13.123,27.466,-66.406
-0.867,-0.216,0.867,-2.563,18.250,-72.510
-0.821,-0.064,0.837,4.761,12.024,-76.599
-0.814,0.069,0.822,6.836,8.423,-75.012
-0.828,0.119,0.831,5.127,9.460,-65.308
-0.861,0.073,0.856,2.930,13.855,-50.171
-0.870,-0.030,0.886,2.869,15.869,-35.461
-0.873,-0.127,0.915,6.409,13.550,-25.635
-0.869,-0.180,0.923,11.230,7.690,-22.095
-0.834,-0.182,0.884,15.076,-0.732,-23.010
-0.778,-0.125,0.853,18.738,-8.484,-26.001
-0.745,-0.056,0.827,23.804,-12.451,-27.405
-0.716,0.009,0.829,28.564,-12.390,-27.161
-0.692,0.081,0.833,33.752,-9.949,-25.452
-0.676,0.145,0.871,37.170,-5.981,-21.057
-0.674,0.161,0.899,34.790,-0.793,-14.648
-0.662,0.143,0.916,26.306,3.784,-7.629
-0.649,0.110,0.901,14.526,7.080,-3.296
-0.637,0.064,0.871,2.258,9.521,-1.892
-0.615,0.008,0.842,-7.385,10.437,-2.197
-0.591,-0.043,0.820,-12.512,9.766,-4.761
-0.582,-0.072,0.787,-12.817,9.338,-8.484
-0.573,-0.074,0.772,-9.644,10.010,-11.475
-0.574,-0.082,0.759,-3.784,12.512,-11.475
-0.568,-0.098,0.765,2.991,16.724,-9.033
-0.571,-0.102,0.835,8.362,20.935,-6.775
-0.582,-0.125,0.897,7.446,21.851,-6.042
-0.582,-0.138,0.918,-0.671,18.127,-8.179
-0.573,-0.110,0.910,-11.963,11.780,-13.184
-0.548,-0.083,0.887,-20.569,6.592,-17.517
-0.547,-0.064,0.872,-22.339,4.883,-19.348
-0.544,-0.045,0.864,-18.433,4.883,-18.555
-0.535,-0.048,0.857,-10.681,4.639,-15.869
-0.539,-0.061,0.857,-2.319,5.554,-11.902
-0.530,-0.077,0.880,5.249,7.446,-7.935
-0.532,-0.093,0.917,10.376,8.850,-5.615
-0.535,-0.102,0.953,10.254,8.789,-4.761
-0.545,-0.116,0.983,4.944,6.714,-5.493
-0.547,-0.122,0.970,-4.578,2.075,-8.057
-0.534,-0.104,0.938,-14.771,-3.357,-12.756
-0.524,-0.076,0.893,-21.179,-6.836,-15.686
-0.512,-0.056,0.864,-21.362,-7.812,-15.991
-0.504,-0.043,0.847,-15.808,-7.141,-13.855
-0.500,-0.034,0.836,-8.606,-5.920,-10.437
-0.500,-0.041,0.830,-1.953,-4.028,-6.470
-0.505,-0.060,0.820,3.357,-0.854,-2.808
-0.509,-0.069,0.829,6.653,1.587,-0.549
-0.516,-0.080,0.852,7.385,2.441,0.244
-0.513,-0.086,0.876,4.028,1.587,-0.488
-0.515,-0.080,0.907,-0.977,-0.610,-2.441
-0.509,-0.074,0.918,-4.333,-3.235,-4.517
-0.505,-0.058,0.918,-5.005,-5.615,-6.165
-0.500,-0.045,0.905,-2.930,-6.836,-6.714
-0.504,-0.049,0.880,0.549,-6.836,-5.676

-1.691,-0.230,0.921,2.808,15.137,54.749
-1.858,-0.193,0.989,1.282,21.851,51.575
-2.097,-0.090,1.087,-0.183,27.039,48.035
-2.396,0.064,1.160,2.869,27.954,46.082
-2.638,0.235,1.278,13.062,25.635,49.438
-2.762,0.362,1.379,29.785,19.226,59.021
-2.839,0.435,1.354,49.744,2.319,74.768
-2.842,0.444,1.239,70.923,-23.010,92.529
-2.792,0.417,1.047,90.759,-50.171,105.774
-2.680,0.375,0.827,106.018,-75.378,112.915
-2.564,0.325,0.559,113.831,-96.252,114.380
-2.459,0.279,0.298,115.234,-108.459,111.023
-2.316,0.228,0.053,113.098,-110.352,105.164
-2.111,0.186,-0.180,111.328,-105.530,97.473
-1.858,0.134,-0.351,110.962,-94.177,88.867
-1.562,0.054,-0.440,116.028,-79.224,81.726
-1.233,-0.002,-0.392,125.610,-64.697,79.529
-0.863,-0.117,-0.295,132.019,-57.495,81.787
-0.429,-0.183,-0.234,126.770,-59.021,82.458
0.122,-0.227,-0.202,108.826,-61.707,80.261
0.850,-0.266,-0.231,80.811,-56.885,81.543
1.672,-0.344,-0.272,53.284,-38.208,89.661
2.386,-0.475,-0.279,36.499,-0.854,100.769
3.103,-0.737,-0.088,28.015,60.181,112.549
3.779,-1.008,0.328,20.569,137.756,111.633
4.000,-1.088,0.918,20.752,216.003,93.689
4.000,-0.931,1.814,35.950,285.522,62.866
4.000,-0.500,2.817,61.890,337.341,28.015
3.691,-0.005,3.585,82.336,350.891,7.629
2.972,0.490,4.000,86.914,311.890,6.348
2.395,0.789,4.000,72.693,225.281,10.864
2.005,0.869,3.990,36.194,113.647,9.277
1.982,0.798,3.364,-23.315,-6.226,-2.502
2.225,0.508,2.486,-90.759,-118.469,-15.015
2.540,0.086,1.493,-145.691,-207.703,-15.198
2.734,-0.301,0.729,-162.415,-249.146,-3.357
2.630,-0.629,0.284,-132.874,-237.122,10.071
2.332,-0.845,0.218,-72.449,-193.237,16.357
1.932,-0.817,0.363,-12.451,-151.001,8.179
1.507,-0.683,0.631,24.658,-129.150,-7.935
1.101,-0.574,0.763,29.663,-125.916,-22.949
0.817,-0.471,0.713,1.953,-132.019,-34.607
0.601,-0.424,0.592,-40.405,-133.179,-45.105
0.384,-0.441,0.440,-80.078,-125.000,-51.331
0.142,-0.435,0.337,-106.384,-110.657,-54.138
-0.180,-0.383,0.268,-118.774,-94.177,-55.725
-0.453,-0.346,0.227,-120.239,-78.552,-55.908
-0.733,-0.332,0.160,-111.267,-64.270,-54.382
-1.086,-0.286,0.196,-93.506,-48.096,-53.467
-1.472,-0.277,0.228,-72.083,-31.799,-56.213
-1.760,-0.252,0.250,-55.908,-23.560,-59.143
-1.873,-0.228,0.286,-47.607,-25.757,-61.279
-1.814,-0.218,0.277,-45.715,-31.128,-65.247
-1.792,-0.235,0.214,-49.072,-30.029,-70.190
-1.700,-0.261,0.120,-56.458,-21.667,-75.195
-1.602,-0.294,0.042,-59.387,-5.249,-79.285
-1.526,-0.327,0.030,-54.932,24.719,-81.482
-1.536,-0.307,0.188,-46.448,64.026,-85.938
-1.547,-0.280,0.364,-41.077,94.299,-91.858
-1.491,-0.191,0.538,-43.030,109.253,-99.304
-1.419,-0.056,0.717,-49.316,110.962,-107.300
-1.312,0.087,0.825,-56.763,101.563,-112.061
-1.242,0.207,0.861,-60.181,88.440,-112.305
-1.203,0.250,0.838,-57.007,76.843,-102.356
-1.164,0.163,0.790,-45.776,67.627,-80.200
-1.156,-0.019,0.753,-25.024,64.270,-51.697
-1.125,-0.224,0.749,-1.038,65.186,-27.344
-1.089,-0.404,0.768,21.606,65.674,-13.062
-1.042,-0.491,0.844,41.260,64.819,-10.071
-1.020,-0.484,0.934,53.772,60.669,-15.625
-0.997,-0.393,0.984,55.298,51.514,-26.611
-0.955,-0.227,0.973,47.058,38.391,-40.405
-0.913,-0.052,0.919,35.522,26.550,-51.331
-0.857,0.102,0.867,24.719,20.142,-56.152
-0.840,0.226,0.825,15.808,20.935,-54.871
-0.833,0.285,0.792,10.315,26.367,-47.424
-0.823,0.306,0.770,10.193,31.006,-35.706
-0.797,0.287,0.781,17.151,34.912,-21.973
-0.763,0.248,0.816,30.212,37.598,-7.446
-0.730,0.213,0.947,47.546,36.865,5.554
-0.745,0.153,1.063,59.021,31.555,16.113
-0.724,0.104,1.116,55.725,20.264,20.996
-0.682,0.055,1.109,41.199,5.371,20.020
-0.630,-0.009,1.045,23.376,-6.348,16.785
-0.596,-0.072,0.970,9.460,-11.597,13.428
-0.590,-0.130,0.888,2.808,-10.681,12.085
-0.565,-0.176,0.840,2.319,-7.080,11.780
-0.557,-0.191,0.812,6.897,-1.587,12.329
-0.545,-0.196,0.806,12.634,4.578,14.648
-0.537,-0.202,0.846,15.442,9.521,16.541
-0.549,-0.209,0.923,13.306,10.864,16.541
-0.530,-0.227,0.961,6.165,6.775,14.282
-0.507,-0.238,0.969,-1.221,0.610,9.644
-0.483,-0.232,0.969,-5.127,-4.272,5.127
-0.478,-0.219,0.964,-3.906,-6.287,2.136
-0.474,-0.200,0.952,0.183,-6.958,1.221
-0.471,-0.188,0.928,4.272,-7.996,2.197
-0.467,-0.180,0.891,5.859,-8.606,2.991
-0.458,-0.181,0.866,3.479,-7.507,2.808
-0.454,-0.176,0.866,-1.282,-4.700,1.526
-0.470,-0.172,0.905,-6.226,-1.587,-0.610
-0.485,-0.165,0.936,-10.376,-1.404,-2.930
-0.487,-0.158,0.945,-12.634,-5.127,-5.310
-0.478,-0.136,0.930,-11.719,-10.864,-6.531
-0.459,-0.112,0.926,-7.202,-16.357,-5.737
-0.452,-0.102,0.911,-0.305,-19.897,-3.418
-0.446,-0.107,0.898,6.348,-20.752,-0.488
-0.453,-0.115,0.879,10.315,-19.470,1.831
-0.454,-0.127,0.864,9.705,-17.029,2.380
-0.452,-0.148,0.841,5.188,-13.794,1.404
-0.453,-0.161,0.831,-1.038,-9.766,-1.282
-0.464,-0.152,0.846,-6.531,-7.141,-4.517
-0.466,-0.138,0.854,-9.766,-7.324,-7.324
-0.460,-0.122,0.846,-10.010,-9.094,-8.850
-0.447,-0.108,0.843,-7.507,-10.681,-8.301
-0.452,-0.117,0.839,-2.441,-10.925,-5.615
-0.462,-0.145,0.835,2.930,-10.559,-2.380
-0.457,-0.164,0.818,6.287,-10.803,-0.793
-0.454,-0.161,0.804,7.080,-10.376,-1.038

-1.464,-0.454,0.921,-7.446,-13.428,36.682
-1.664,-0.448,0.922,6.653,-12.512,36.255
-1.933,-0.380,0.894,21.484,-13.184,35.156
-2.271,-0.258,0.851,33.752,-14.282,34.119
-2.611,-0.081,0.850,43.823,-13.733,34.119
-2.820,0.100,0.876,50.171,-14.648,34.058
-2.857,0.213,0.890,51.147,-21.606,38.147
-2.750,0.248,0.858,48.035,-33.264,46.692
-2.672,0.258,0.758,45.959,-47.058,54.565
-2.623,0.248,0.611,48.645,-60.181,58.411
-2.566,0.255,0.433,54.993,-69.458,56.091
-2.439,0.318,0.261,63.232,-75.745,48.035
-2.252,0.354,0.081,72.632,-80.383,38.879
-1.980,0.345,-0.093,82.764,-82.092,34.363
-1.651,0.263,-0.242,95.642,-81.055,36.438
-1.288,0.159,-0.344,111.450,-77.637,42.297
-0.904,0.088,-0.375,123.169,-71.899,48.401
-0.530,0.017,-0.391,124.695,-63.843,56.458
-0.172,-0.017,-0.386,117.065,-52.734,66.223
0.239,-0.082,-0.388,101.379,-39.063,75.989
0.728,-0.146,-0.351,78.247,-20.935,85.388
1.300,-0.252,-0.264,50.171,3.906,95.703
1.873,-0.409,-0.123,15.564,39.124,102.234
2.417,-0.628,0.101,-22.522,86.609,98.877
2.943,-0.750,0.399,-53.162,138.611,85.938
3.585,-0.797,0.865,-69.763,191.711,66.956
3.998,-0.738,1.385,-70.740,241.760,39.673
4.000,-0.490,1.915,-60.059,284.668,9.583
3.725,-0.120,2.503,-38.330,319.946,-9.277
3.133,0.250,3.158,-9.094,342.102,-11.047
2.418,0.529,3.794,23.987,332.642,6.287
1.806,0.620,4.000,55.969,277.588,38.208
1.516,0.541,3.917,72.693,186.096,74.097
1.396,0.245,3.385,70.190,72.693,98.572
1.541,-0.176,2.632,51.331,-40.161,102.051
1.916,-0.575,1.915,21.301,-137.512,85.205
2.183,-0.867,1.271,-4.578,-200.989,59.265
2.268,-0.985,0.800,-14.343,-222.473,31.677
2.194,-0.911,0.596,-7.080,-219.299,4.089
2.035,-0.761,0.555,9.949,-210.632,-18.005
1.830,-0.577,0.588,24.475,-206.360,-31.494
1.577,-0.427,0.563,25.269,-209.595,-39.001
1.356,-0.297,0.490,8.667,-214.722,-46.326
1.101,-0.272,0.388,-18.250,-214.172,-50.598
0.765,-0.326,0.246,-46.021,-205.872,-50.110
0.501,-0.425,0.095,-65.979,-192.688,-49.438
0.277,-0.476,-0.042,-72.754,-175.720,-49.866
0.027,-0.441,-0.124,-66.467,-151.550,-51.331
-0.339,-0.344,-0.140,-57.861,-119.690,-52.368
-0.745,-0.257,-0.086,-54.016,-84.778,-48.767
-1.206,-0.212,0.039,-57.373,-54.871,-42.175
-1.594,-0.198,0.147,-66.895,-36.926,-39.246
-1.748,-0.160,0.237,-77.698,-33.569,-42.542
-1.683,-0.146,0.255,-81.726,-41.870,-47.546
-1.598,-0.156,0.220,-72.815,-49.316,-47.729
-1.502,-0.204,0.138,-53.345,-45.715,-41.626
-1.448,-0.224,0.096,-30.579,-31.189,-32.532
-1.583,-0.244,0.072,-11.780,-7.019,-24.597
